repeat,fold,representation,budget,train_n,valid_n,pca_components,pca_fit_n,pca_explained_variance,model,feature_map_config,kernel_backend,execution_mode,qubit_count,circuit_depth,gate_count,reps,entanglement,shots,accuracy,sensitivity,specificity,precision,f1,roc_auc,pr_auc,tn,fp,fn,tp,training_wall_seconds,model_fit_seconds,prediction_wall_seconds,train_kernel_seconds,inference_kernel_seconds,kernel_evaluations_train,kernel_evaluations_inference,train_kernel_rows,train_kernel_columns,inference_kernel_rows,inference_kernel_columns,feature_map,feature_count,parameter_count,depth_definition,seed,feature_map_construction_seconds
2,1,clinical,6,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,49,114,2,full,,0.671875,1.0,0.125,0.6557377049180327,0.7920792079207921,0.9395833333333333,0.9640153423791111,3,21,0,40,0.613222333995509,0.0007988759898580611,0.20178445799683686,0.6124234580056509,0.20154254201042932,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260829.0,0.0013447079982142895
2,1,clinical,6,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,2,12,1,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.3153405000048224,0.00060283399943728,0.09159516601357609,0.3147376660053851,0.09139162499923259,32640,16384,256,256,64.0,256.0,ZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260829.0,0.0004868749965680763
2,2,clinical,6,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.0006414170056814328,0.0006414170056814328,0.00019995900220237672,0.0,0.0,0,0,256,6,,,,,,,,
2,2,clinical,6,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,29,57,1,full,,0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.47464466700330377,0.0009560420148773119,0.13396920799277723,0.47368862498842645,0.13372399999934714,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260830.0,0.0008937919919844717
2,2,clinical,6,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,49,114,2,full,,0.703125,1.0,0.20833333333333334,0.6779661016949152,0.8080808080808081,0.8625,0.8890806975264034,5,19,0,40,0.6278948749968549,0.0008145419997163117,0.22631804199772887,0.6270803329971386,0.22592345799785107,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260830.0,0.0019384169863769785
2,2,clinical,6,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,2,12,1,none,,0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.32987362499989104,0.0006914160039741546,0.09146508299454581,0.3291822089959169,0.0912716669990914,32640,16384,256,256,64.0,256.0,ZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260830.0,0.0005150829965714365
2,3,clinical,6,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,24,0,0,40,0.0006639169878326356,0.0006639169878326356,0.00020525000581983477,0.0,0.0,0,0,256,6,,,,,,,,
2,3,clinical,6,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,29,57,1,full,,0.90625,1.0,0.75,0.8695652173913043,0.9302325581395349,0.9885416666666667,0.9934191396145827,18,6,0,40,0.4263283339969348,0.0008337499893968925,0.16942745799315162,0.4254945840075379,0.1691859169950476,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260831.0,0.0008997080003609881
2,3,clinical,6,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,49,114,2,full,,0.71875,1.0,0.25,0.6896551724137931,0.8163265306122449,0.8354166666666667,0.9054297317785319,6,18,0,40,0.6397790829942096,0.0008602079906268045,0.18255166700691916,0.6389188750035828,0.1823030419909628,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260831.0,0.0016404999914811924
2,3,clinical,6,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,2,12,1,none,,0.96875,0.95,1.0,1.0,0.9743589743589743,0.9854166666666667,0.9928221288515408,24,0,2,38,0.4015509999881033,0.000699791984516196,0.10228412500873674,0.4008512080035871,0.10207725000509527,32640,16384,256,256,64.0,256.0,ZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260831.0,0.0006192080036271363
2,4,clinical,6,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,0.96875,1.0,0.9166666666666666,0.9523809523809523,0.975609756097561,1.0,1.0,22,2,0,40,0.0006468749925261363,0.0006468749925261363,0.0001970839948626235,0.0,0.0,0,0,256,6,,,,,,,,
2,4,clinical,6,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,29,57,1,full,,0.890625,1.0,0.7083333333333334,0.851063829787234,0.9195402298850575,1.0,1.0,17,7,0,40,0.42954783399181906,0.0008475429931422696,0.1566364999889629,0.4287002909986768,0.1563904999929946,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260832.0,0.000898041995242238
2,4,clinical,6,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,49,114,2,full,,0.734375,1.0,0.2916666666666667,0.7017543859649122,0.8247422680412371,0.8833333333333334,0.9280615574519165,7,17,0,40,0.6448426249990007,0.0008154169918270782,0.16103770799236372,0.6440272080071736,0.1607960420078598,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260832.0,0.0013519170024665073
2,4,clinical,6,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,2,12,1,none,,0.953125,0.975,0.9166666666666666,0.9512195121951219,0.9629629629629629,0.9822916666666668,0.9908562796600818,22,2,1,39,0.28303149998828303,0.0005975829844828695,0.12430866700015031,0.28243391700380016,0.12410945899318904,32640,16384,256,256,64.0,256.0,ZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260832.0,0.00045120799040887505
2,5,clinical,6,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.0006489999941550195,0.0006489999941550195,0.00019899998733308166,0.0,0.0,0,0,256,6,,,,,,,,
2,5,clinical,6,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,29,57,1,full,,0.953125,1.0,0.875,0.9302325581395349,0.963855421686747,0.990625,0.9946408313750914,21,3,0,40,0.5053501250076806,0.0007992910104803741,0.12652720800542738,0.5045508339972002,0.12629062500491273,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260833.0,0.0008928329916670918
2,5,clinical,6,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,49,114,2,full,,0.6875,1.0,0.16666666666666666,0.6666666666666666,0.8,0.8895833333333333,0.916300196150909,4,20,0,40,0.6503765840025153,0.002113000999088399,0.16805125000246335,0.6482635830034269,0.16780495799321216,32640,16384,256,256,64.0,256.0,ZZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260833.0,0.0013806670031044632
2,5,clinical,6,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,6,2,12,1,none,,0.953125,0.925,1.0,1.0,0.961038961038961,0.99375,0.9964700996677742,24,0,3,37,0.2913837079977384,0.0005725410010199994,0.1349610410106834,0.2908111669967184,0.13472833301057108,32640,16384,256,256,64.0,256.0,ZFeatureMap,6.0,6.0,logical depth after one decomposition of the library feature-map circuit,20260833.0,0.0004528339923126623
1,1,clinical,4,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,0.9375,0.95,0.9166666666666666,0.95,0.95,0.9770833333333333,0.989459224985541,22,2,2,38,0.0008020840032259002,0.0008020840032259002,0.00029358299798332155,0.0,0.0,0,0,256,4,,,,,,,,
1,1,clinical,4,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,17,26,1,full,,0.84375,0.925,0.7083333333333334,0.8409090909090909,0.8809523809523809,0.890625,0.9290136670277799,17,7,3,37,0.41440624999813735,0.0007802500040270388,0.0972768339997856,0.4136259999941103,0.09695629199268296,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260824.0,0.0012823330034734681
1,1,clinical,4,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,31,52,2,full,,0.6875,0.95,0.25,0.6785714285714286,0.7916666666666666,0.7458333333333332,0.8123672180472366,6,18,2,38,0.4186385840002913,0.0006979169993428513,0.15493104200868402,0.41794066700094845,0.15466808300698176,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260824.0,0.0008917499944800511
1,1,clinical,4,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,2,8,1,none,,0.9375,0.925,0.9583333333333334,0.9736842105263158,0.9487179487179487,0.96875,0.98418924457816,23,1,3,37,0.29403150000143796,0.0006823330040788278,0.08619216599618085,0.29334916699735913,0.0859615829976974,32640,16384,256,256,64.0,256.0,ZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260824.0,0.0006002089940011501
1,2,clinical,4,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,0.9375,0.925,0.9583333333333334,0.9736842105263158,0.9487179487179487,0.9666666666666666,0.9832932247499918,23,1,3,37,0.0007886249950388446,0.0007886249950388446,0.0002529579942347482,0.0,0.0,0,0,256,4,,,,,,,,
1,2,clinical,4,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,17,26,1,full,,0.703125,0.825,0.5,0.7333333333333333,0.7764705882352941,0.7739583333333333,0.8444967844560551,12,12,7,33,0.370277875001193,0.0008812500018393621,0.09905558300670236,0.36939662499935366,0.09882770900730975,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260825.0,0.0007646669982932508
1,2,clinical,4,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,31,52,2,full,,0.578125,0.925,0.0,0.6065573770491803,0.7326732673267327,0.625,0.7969831784843727,0,24,3,37,0.39490516600199044,0.0007370410021394491,0.15954991699254606,0.394168124999851,0.15931754199846182,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260825.0,0.0008676249999552965
1,2,clinical,4,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,2,8,1,none,,0.828125,0.85,0.7916666666666666,0.8717948717948718,0.8607594936708861,0.909375,0.9522688527986137,19,5,6,34,0.2946624169999268,0.0006155839946586639,0.08418558300763834,0.2940468330052681,0.08399858299526386,32640,16384,256,256,64.0,256.0,ZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260825.0,0.0004104999970877543
1,3,clinical,4,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,0.96875,0.95,1.0,1.0,0.9743589743589743,0.9625,0.9843939393939395,24,0,2,38,0.0007000409968895838,0.0007000409968895838,0.0002414579939795658,0.0,0.0,0,0,256,4,,,,,,,,
1,3,clinical,4,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,17,26,1,full,,0.75,0.875,0.5416666666666666,0.7608695652173914,0.813953488372093,0.796875,0.8758044357186864,13,11,5,35,0.3561139160010498,0.0006533330015372485,0.10117200000968296,0.35546058299951255,0.1009535839984892,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260826.0,0.000626375011052005
1,3,clinical,4,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,31,52,2,full,,0.640625,0.975,0.08333333333333333,0.639344262295082,0.7722772277227723,0.7156250000000001,0.8050736524171254,2,22,1,39,0.42530087499471847,0.0007276669930433854,0.1191389169980539,0.4245732080016751,0.11890808299358469,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260826.0,0.0008592500089434907
1,3,clinical,4,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,2,8,1,none,,0.859375,0.85,0.875,0.918918918918919,0.8831168831168831,0.9312500000000001,0.9679920721228773,21,3,6,34,0.253334666005685,0.000553416000911966,0.11918574999435805,0.25278125000477303,0.11899004199949559,32640,16384,256,256,64.0,256.0,ZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260826.0,0.00041945799603126943
1,4,clinical,4,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,0.96875,0.975,0.9583333333333334,0.975,0.975,0.9916666666666667,0.9958333333333335,23,1,1,39,0.0007171670004026964,0.0007171670004026964,0.00035879199276678264,0.0,0.0,0,0,256,4,,,,,,,,
1,4,clinical,4,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,17,26,1,full,,0.78125,1.0,0.4166666666666667,0.7407407407407407,0.851063829787234,0.8447916666666666,0.9045339994958781,10,14,0,40,0.37557895899226423,0.0007507509872084484,0.10371841699816287,0.3748282080050558,0.10348375000467058,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260827.0,0.0006188329862197861
1,4,clinical,4,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,31,52,2,full,,0.625,0.95,0.08333333333333333,0.6333333333333333,0.76,0.659375,0.7488653135683574,2,22,2,38,0.4333176250074757,0.0007437909953296185,0.11676916699798312,0.4325738340121461,0.11654312499740627,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260827.0,0.0008423330000368878
1,4,clinical,4,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,2,8,1,none,,0.890625,0.925,0.8333333333333334,0.9024390243902439,0.9135802469135802,0.9697916666666667,0.9863022381535235,20,4,3,37,0.25110862498695496,0.000593082993873395,0.11897754100209568,0.25051554199308157,0.11877745899255387,32640,16384,256,256,64.0,256.0,ZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260827.0,0.0004054580058436841
1,5,clinical,4,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,0.96875,1.0,0.9166666666666666,0.9523809523809523,0.975609756097561,0.9958333333333333,0.9974663235245712,22,2,0,40,0.0007647910097148269,0.0007647910097148269,0.0002746660029515624,0.0,0.0,0,0,256,4,,,,,,,,
1,5,clinical,4,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,17,26,1,full,,0.6875,0.975,0.20833333333333334,0.6724137931034483,0.7959183673469388,0.7729166666666667,0.826536849740534,5,19,1,39,0.35629149999294896,0.0007367499929387122,0.09779416699893773,0.35555475000001024,0.09756979200756177,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260828.0,0.0006129999965196475
1,5,clinical,4,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,31,52,2,full,,0.640625,0.975,0.08333333333333333,0.639344262295082,0.7722772277227723,0.6479166666666667,0.7487867105873927,2,22,1,39,0.5037465829955181,0.0008282079943455756,0.15563812499749474,0.5029183750011725,0.15540524999960326,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260828.0,0.0010572500032139942
1,5,clinical,4,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,2,8,1,none,,0.90625,0.9,0.9166666666666666,0.9473684210526315,0.9230769230769231,0.965625,0.9815498113770541,22,2,4,36,0.28644183299911674,0.0005837499920744449,0.08662091700534802,0.2858580830070423,0.08641937500215136,32640,16384,256,256,64.0,256.0,ZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260828.0,0.0004101249942323193
2,1,clinical,4,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,0.96875,0.95,1.0,1.0,0.9743589743589743,0.9770833333333333,0.9897029505582137,24,0,2,38,0.0007319160067709163,0.0007319160067709163,0.00023800000781193376,0.0,0.0,0,0,256,4,,,,,,,,
2,1,clinical,4,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,17,26,1,full,,0.8125,0.975,0.5416666666666666,0.78,0.8666666666666667,0.915625,0.9497461803173572,13,11,1,39,0.35500454099383205,0.0006630409916397184,0.10195495899824891,0.35434150000219233,0.10172437499568332,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260829.0,0.0006084589986130595
2,1,clinical,4,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,31,52,2,full,,0.671875,0.95,0.20833333333333334,0.6666666666666666,0.7835051546391752,0.7427083333333334,0.8362789032881155,5,19,2,38,0.41034866600239184,0.000681791003444232,0.15261779101274442,0.4096668749989476,0.15238900000986177,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260829.0,0.0009858330013230443
2,1,clinical,4,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,2,8,1,none,,0.875,0.9,0.8333333333333334,0.9,0.9,0.9458333333333333,0.9739457576670929,20,4,4,36,0.28785645800235216,0.0005674999993061647,0.0861759169929428,0.287288958003046,0.08598412500577979,32640,16384,256,256,64.0,256.0,ZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260829.0,0.00042204100464005023
2,2,clinical,4,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,0.921875,0.95,0.875,0.926829268292683,0.9382716049382716,0.9614583333333334,0.983807972537481,21,3,2,38,0.0007061249925754964,0.0007061249925754964,0.00022958399495109916,0.0,0.0,0,0,256,4,,,,,,,,
2,2,clinical,4,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,17,26,1,full,,0.84375,0.925,0.7083333333333334,0.8409090909090909,0.8809523809523809,0.8760416666666667,0.8735190937146885,17,7,3,37,0.32136970800638665,0.0006962500046938658,0.1329683749936521,0.3206734580016928,0.13273612500051968,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260830.0,0.0006272919999901205
2,2,clinical,4,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,31,52,2,full,,0.609375,0.925,0.08333333333333333,0.6271186440677966,0.7474747474747475,0.7875,0.8768519073495188,2,22,3,37,0.43268212499970105,0.0007512500014854595,0.11637470799905714,0.4319308749982156,0.11614791599276941,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260830.0,0.0008430839952779934
2,2,clinical,4,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,2,8,1,none,,0.9375,0.925,0.9583333333333334,0.9736842105263158,0.9487179487179487,0.9552083333333333,0.9774546123788271,23,1,3,37,0.2958407090045512,0.000621834013145417,0.08384016700438224,0.29521887499140576,0.08365408300596755,32640,16384,256,256,64.0,256.0,ZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260830.0,0.0004050419956911355
2,3,clinical,4,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,0.96875,0.975,0.9583333333333334,0.975,0.975,0.9833333333333332,0.9909916737877266,23,1,1,39,0.0007202499982668087,0.0007202499982668087,0.0002478749956935644,0.0,0.0,0,0,256,4,,,,,,,,
2,3,clinical,4,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,17,26,1,full,,0.6875,0.9,0.3333333333333333,0.6923076923076923,0.782608695652174,0.8052083333333333,0.8908024621736496,8,16,4,36,0.3222699170000851,0.0007775419944664463,0.13131058399449103,0.32149237500561867,0.13095037500897888,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260831.0,0.0006248330028029159
2,3,clinical,4,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,31,52,2,full,,0.609375,0.925,0.08333333333333333,0.6271186440677966,0.7474747474747475,0.5958333333333332,0.7235681873957532,2,22,3,37,0.433486666996032,0.0008098749967757612,0.11468475000583567,0.43267679199925624,0.11445833300240338,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260831.0,0.0008350839925697073
2,3,clinical,4,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,2,8,1,none,,0.875,0.85,0.9166666666666666,0.9444444444444444,0.8947368421052632,0.9406249999999999,0.9714329009699245,22,2,6,34,0.2526470419979887,0.0006376669916789979,0.11804849999316502,0.2520093750063097,0.1178238330030581,32640,16384,256,256,64.0,256.0,ZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260831.0,0.00040604099922347814
2,4,clinical,4,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,0.9375,0.95,0.9166666666666666,0.95,0.95,0.9713541666666666,0.9859234973437482,22,2,2,38,0.0007011249981587753,0.0007011249981587753,0.00023674999829381704,0.0,0.0,0,0,256,4,,,,,,,,
2,4,clinical,4,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,17,26,1,full,,0.71875,0.9,0.4166666666666667,0.72,0.8,0.7651041666666667,0.8434917140348533,10,14,4,36,0.3545578340126667,0.0007333340181503445,0.10067729200818576,0.3538244999945164,0.10046216699993238,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260832.0,0.0006059579900465906
2,4,clinical,4,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,31,52,2,full,,0.65625,1.0,0.08333333333333333,0.6451612903225806,0.7843137254901961,0.7755208333333332,0.8236874437147196,2,22,0,40,0.43200945798889734,0.0008383329841308296,0.11616712500108406,0.4311711250047665,0.1158531670080265,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260832.0,0.0008353330049430951
2,4,clinical,4,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,2,8,1,none,,0.890625,0.9,0.875,0.9230769230769231,0.9113924050632911,0.9380208333333333,0.9635887781206928,21,3,4,36,0.251969666001969,0.0006110830145189539,0.11855254099646118,0.25135858298745006,0.11835312499897555,32640,16384,256,256,64.0,256.0,ZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260832.0,0.00040908400842454284
2,5,clinical,4,256,64,,,,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,0.984375,0.975,1.0,1.0,0.9873417721518988,0.9885416666666667,0.994607843137255,24,0,1,39,0.0007192500052042305,0.0007192500052042305,0.00024429199402220547,0.0,0.0,0,0,256,4,,,,,,,,
2,5,clinical,4,256,64,,,,qsvc,zz_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,17,26,1,full,,0.6875,0.875,0.375,0.7,0.7777777777777778,0.7770833333333332,0.8543652786369006,9,15,5,35,0.3583480000088457,0.0006603750080103055,0.10144554199359845,0.3576876250008354,0.10113233300216962,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260833.0,0.0006180829950608313
2,5,clinical,4,256,64,,,,qsvc,zz_reps2,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,31,52,2,full,,0.671875,1.0,0.125,0.6557377049180327,0.7920792079207921,0.7364583333333333,0.8099811916270887,3,21,0,40,0.42780091700842604,0.0007379590097116306,0.12016020799637772,0.4270629579987144,0.1198582500073826,32640,16384,256,256,64.0,256.0,ZZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260833.0,0.000855500009492971
2,5,clinical,4,256,64,,,,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,4,2,8,1,none,,0.921875,0.925,0.9166666666666666,0.9487179487179487,0.9367088607594937,0.9802083333333333,0.9900648419206622,22,2,3,37,0.2533810829918366,0.0006039999861968681,0.11734583300130907,0.2527770830056397,0.1171399580052821,32640,16384,256,256,64.0,256.0,ZFeatureMap,4.0,4.0,logical depth after one decomposition of the library feature-map circuit,20260833.0,0.0004242080030962825
1,1,pca,8,256,64,8,256,0.8175942057861136,classical_rbf_svm,rbf,scikit-learn libsvm RBF,classical CPU,0,0,0,0,none,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.0007558329962193966,0.0007558329962193966,0.00025112500588875264,0.0,0.0,0,0,256,8,,,,,,,,
1,1,pca,8,256,64,8,256,0.8175942057861136,qsvc,z_reps1,qiskit.quantum_info.Statevector (cached exact overlap),ideal exact statevector,8,2,16,1,none,,0.890625,0.975,0.75,0.8666666666666667,0.9176470588235294,0.9885416666666668,0.9939727954971858,18,6,1,39,0.37009158299770206,0.0008421670063398778,0.10288120800396428,0.3692494159913622,0.10262533399509266,32640,16384,256,256,64.0,256.0,ZFeatureMap,8.0,8.0,logical depth after one decomposition of the library feature-map circuit,20260824.0,0.0005699999892385677
