model,prevalence,repetition,accuracy,sensitivity,specificity,precision,f1,roc_auc,pr_auc,tn,fp,fn,tp
qsvc,0.5,62,0.975,0.98,0.97,0.9702970297029703,0.9751243781094527,0.9988999999999999,0.998947218388734,194,6,4,196
qsvc,0.5,63,0.9875,0.995,0.98,0.9802955665024631,0.9875930521091811,0.99925,0.9993358392841399,196,4,1,199
qsvc,0.5,64,0.9725,0.985,0.96,0.9609756097560975,0.9728395061728395,0.9986250000000001,0.9987013343665697,192,8,3,197
qsvc,0.5,65,0.985,0.99,0.98,0.9801980198019802,0.9850746268656716,0.999725,0.9997288117511545,196,4,2,198
qsvc,0.5,66,0.9875,0.99,0.985,0.9850746268656716,0.9875311720698254,0.9995499999999999,0.9995706396686609,197,3,2,198
qsvc,0.5,67,0.98,0.98,0.98,0.98,0.98,0.998725,0.9987982993318681,196,4,4,196
qsvc,0.5,68,0.99,0.99,0.99,0.99,0.99,0.99955,0.9995600233877335,198,2,2,198
qsvc,0.5,69,0.9875,0.99,0.985,0.9850746268656716,0.9875311720698254,0.9992249999999999,0.99927916233991,197,3,2,198
qsvc,0.5,70,0.9875,0.995,0.98,0.9802955665024631,0.9875930521091811,0.9995,0.9995454545454545,196,4,1,199
qsvc,0.5,71,0.9875,0.995,0.98,0.9802955665024631,0.9875930521091811,0.99975,0.9997542395348645,196,4,1,199
qsvc,0.5,72,0.98,0.98,0.98,0.98,0.98,0.9993,0.9993325950735897,196,4,4,196
qsvc,0.5,73,0.9925,0.995,0.99,0.9900497512437811,0.9925187032418953,0.9997,0.9997039844523453,198,2,1,199
qsvc,0.5,74,0.9775,0.99,0.965,0.9658536585365853,0.9777777777777777,0.9994500000000001,0.9994724513537825,193,7,2,198
qsvc,0.5,75,0.965,0.955,0.975,0.9744897959183674,0.9646464646464646,0.99805,0.9980927015257584,195,5,9,191
qsvc,0.5,76,0.9875,0.99,0.985,0.9850746268656716,0.9875311720698254,0.999475,0.999504821327283,197,3,2,198
qsvc,0.5,77,0.9875,0.99,0.985,0.9850746268656716,0.9875311720698254,0.9998,0.9998025777304305,197,3,2,198
qsvc,0.5,78,0.98,0.98,0.98,0.98,0.98,0.997925,0.9981047638519551,196,4,4,196
qsvc,0.5,79,0.985,0.99,0.98,0.9801980198019802,0.9850746268656716,0.9994749999999999,0.9994981160639432,196,4,2,198
qsvc,0.5,80,0.9825,0.985,0.98,0.9800995024875622,0.9825436408977556,0.999525,0.9995349648891473,196,4,3,197
qsvc,0.5,81,0.9775,0.98,0.975,0.9751243781094527,0.9775561097256857,0.9983500000000001,0.9984351717340685,195,5,4,196
qsvc,0.5,82,0.9875,0.995,0.98,0.9802955665024631,0.9875930521091811,0.99955,0.9995832949308755,196,4,1,199
qsvc,0.5,83,0.9775,0.975,0.98,0.9798994974874372,0.9774436090225563,0.997525,0.9977393487739845,196,4,5,195
qsvc,0.5,84,0.985,0.99,0.98,0.9801980198019802,0.9850746268656716,0.999,0.9990733995185338,196,4,2,198
qsvc,0.5,85,0.99,0.99,0.99,0.99,0.99,0.999375,0.9993960201502752,198,2,2,198
qsvc,0.5,86,0.9825,0.985,0.98,0.9800995024875622,0.9825436408977556,0.99885,0.9989469964899879,196,4,3,197
qsvc,0.5,87,0.9825,0.975,0.99,0.9898477157360406,0.982367758186398,0.9992,0.9992139498838748,198,2,5,195
qsvc,0.5,88,0.985,0.995,0.975,0.9754901960784313,0.9851485148514851,0.99945,0.9994796133398339,195,5,1,199
qsvc,0.5,89,0.9825,0.975,0.99,0.9898477157360406,0.982367758186398,0.9989250000000001,0.9989782422559143,198,2,5,195
qsvc,0.5,90,0.985,0.985,0.985,0.985,0.985,0.9992749999999999,0.9992974592584772,197,3,3,197
qsvc,0.5,91,0.9925,0.985,1.0,1.0,0.9924433249370277,0.99975,0.9997560410024744,200,0,3,197
qsvc,0.5,92,0.9875,0.98,0.995,0.9949238578680203,0.9874055415617129,0.99965,0.9996541644890736,199,1,4,196
qsvc,0.5,93,0.985,0.99,0.98,0.9801980198019802,0.9850746268656716,0.9993500000000001,0.999371695046996,196,4,2,198
qsvc,0.5,94,0.985,0.99,0.98,0.9801980198019802,0.9850746268656716,0.99945,0.9994538780871716,196,4,2,198
qsvc,0.5,95,0.975,0.97,0.98,0.9797979797979798,0.9748743718592965,0.997875,0.9980474899606315,196,4,6,194
qsvc,0.5,96,0.965,0.985,0.945,0.9471153846153846,0.9656862745098039,0.998075,0.9981654349955855,189,11,3,197
qsvc,0.5,97,0.9875,0.985,0.99,0.9899497487437185,0.9874686716791979,0.999225,0.9992560185392126,198,2,3,197
qsvc,0.5,98,0.98,0.98,0.98,0.98,0.98,0.9991749999999999,0.9991927136737808,196,4,4,196
qsvc,0.5,99,0.9825,0.985,0.98,0.9800995024875622,0.9825436408977556,0.9992249999999999,0.999248492246462,196,4,3,197
qsvc,0.7,0,0.99,0.9928571428571429,0.9833333333333333,0.9928571428571429,0.9928571428571429,0.9997023809523811,0.9998733471987156,118,2,2,278
qsvc,0.7,1,0.9925,0.9964285714285714,0.9833333333333333,0.9928825622775801,0.9946524064171123,0.9995535714285714,0.9998109530448717,118,2,1,279
qsvc,0.7,2,0.98,0.9785714285714285,0.9833333333333333,0.9927536231884058,0.9856115107913669,0.9989880952380952,0.9995748308722685,118,2,6,274
qsvc,0.7,3,0.9825,0.9928571428571429,0.9583333333333334,0.9823321554770318,0.9875666074600356,0.9993154761904762,0.9997078612885668,115,5,2,278
qsvc,0.7,4,0.9825,0.9857142857142858,0.975,0.989247311827957,0.9874776386404294,0.9983333333333333,0.9993207609992307,117,3,4,276
qsvc,0.7,5,0.98,0.9857142857142858,0.9666666666666667,0.9857142857142858,0.9857142857142858,0.9984226190476191,0.999339061371975,116,4,4,276
qsvc,0.7,6,0.9775,0.9785714285714285,0.975,0.9891696750902527,0.9838420107719928,0.9986904761904761,0.9994472211278544,117,3,6,274
qsvc,0.7,7,0.985,0.9821428571428571,0.9916666666666667,0.9963768115942029,0.9892086330935251,0.9989583333333333,0.9995691194562069,119,1,5,275
qsvc,0.7,8,0.98,0.9821428571428571,0.975,0.9892086330935251,0.985663082437276,0.998720238095238,0.9994707599798622,117,3,5,275
qsvc,0.7,9,0.9825,0.975,1.0,1.0,0.9873417721518988,0.9991964285714285,0.9996630817156602,120,0,7,273
qsvc,0.7,10,0.9775,0.975,0.9833333333333333,0.9927272727272727,0.9837837837837838,0.9988095238095238,0.999497170139668,118,2,7,273
qsvc,0.7,11,0.975,0.9714285714285714,0.9833333333333333,0.9927007299270073,0.9819494584837545,0.998720238095238,0.9994628633421387,118,2,8,272
qsvc,0.7,12,0.9825,0.975,1.0,1.0,0.9873417721518988,0.9991071428571429,0.9996251018960685,120,0,7,273
qsvc,0.7,13,0.9825,0.9928571428571429,0.9583333333333334,0.9823321554770318,0.9875666074600356,0.9992559523809523,0.9996878556449535,115,5,2,278
qsvc,0.7,14,0.9875,0.9928571428571429,0.975,0.9893238434163701,0.9910873440285205,0.999702380952381,0.9998746867167918,117,3,2,278
qsvc,0.7,15,0.99,0.9928571428571429,0.9833333333333333,0.9928571428571429,0.9928571428571429,0.9991964285714287,0.9996714818266541,118,2,2,278
qsvc,0.7,16,0.9825,0.9821428571428571,0.9833333333333333,0.9927797833935018,0.9874326750448833,0.999375,0.9997347641040959,118,2,5,275
qsvc,0.7,17,0.99,0.9892857142857143,0.9916666666666667,0.9964028776978417,0.992831541218638,0.9994345238095238,0.9997629940310381,119,1,3,277
qsvc,0.7,18,0.98,0.9964285714285714,0.9416666666666667,0.9755244755244755,0.9858657243816255,0.9994940476190476,0.999786583325853,113,7,1,279
qsvc,0.7,19,0.98,0.9892857142857143,0.9583333333333334,0.9822695035460993,0.9857651245551602,0.9989880952380954,0.9995771155461033,115,5,3,277
qsvc,0.7,20,0.9825,0.9892857142857143,0.9666666666666667,0.9857651245551602,0.9875222816399287,0.9989880952380952,0.9995749307100638,116,4,3,277
qsvc,0.7,21,0.99,0.9928571428571429,0.9833333333333333,0.9928571428571429,0.9928571428571429,0.9993452380952381,0.9997205434951584,118,2,2,278
qsvc,0.7,22,0.99,0.9892857142857143,0.9916666666666667,0.9964028776978417,0.992831541218638,0.9995535714285714,0.9998139304403553,119,1,3,277
qsvc,0.7,23,0.9825,0.9928571428571429,0.9583333333333334,0.9823321554770318,0.9875666074600356,0.9988690476190477,0.9995233988178929,115,5,2,278
qsvc,0.7,24,0.9775,0.9892857142857143,0.95,0.9787985865724381,0.9840142095914742,0.9983630952380953,0.9993024538985218,114,6,3,277
qsvc,0.7,25,0.9775,0.9821428571428571,0.9666666666666667,0.985663082437276,0.9838998211091234,0.9992261904761904,0.9996702696472485,116,4,5,275
qsvc,0.7,26,0.9825,0.9892857142857143,0.9666666666666667,0.9857651245551602,0.9875222816399287,0.9994345238095238,0.9997602047231835,116,4,3,277
qsvc,0.7,27,0.98,0.9785714285714285,0.9833333333333333,0.9927536231884058,0.9856115107913669,0.9988988095238095,0.9995337683959375,118,2,6,274
qsvc,0.7,28,0.9775,0.9857142857142858,0.9583333333333334,0.9822064056939501,0.983957219251337,0.9989583333333333,0.9995631641068277,115,5,4,276
qsvc,0.7,29,0.9925,0.9892857142857143,1.0,1.0,0.9946140035906643,0.9998214285714285,0.9999241422678415,120,0,3,277
qsvc,0.7,30,0.98,0.9785714285714285,0.9833333333333333,0.9927536231884058,0.9856115107913669,0.9992857142857142,0.9996899029476125,118,2,6,274
qsvc,0.7,31,0.9925,0.9892857142857143,1.0,1.0,0.9946140035906643,0.9993749999999999,0.999749149659864,120,0,3,277
qsvc,0.7,32,0.99,0.9892857142857143,0.9916666666666667,0.9964028776978417,0.992831541218638,0.999345238095238,0.9997179852788167,119,1,3,277
qsvc,0.7,33,0.9775,0.9857142857142858,0.9583333333333334,0.9822064056939501,0.983957219251337,0.9986309523809523,0.9994178481554711,115,5,4,276
qsvc,0.7,34,0.9775,0.975,0.9833333333333333,0.9927272727272727,0.9837837837837838,0.9989880952380953,0.9995738368293635,118,2,7,273
qsvc,0.7,35,0.9675,0.9785714285714285,0.9416666666666667,0.9750889679715302,0.9768270944741533,0.9979166666666667,0.9991324102428425,113,7,6,274
qsvc,0.7,36,0.9875,0.9892857142857143,0.9833333333333333,0.992831541218638,0.9910554561717353,0.9995238095238095,0.9997968541748723,118,2,3,277
qsvc,0.7,37,0.9725,0.9821428571428571,0.95,0.9786476868327402,0.9803921568627451,0.9986309523809523,0.999415155292263,114,6,5,275
qsvc,0.7,38,0.99,0.9964285714285714,0.975,0.9893617021276596,0.9928825622775801,0.999702380952381,0.9998753742303564,117,3,1,279
qsvc,0.7,39,0.9825,0.9892857142857143,0.9666666666666667,0.9857651245551602,0.9875222816399287,0.9991964285714287,0.9996619353154617,116,4,3,277
qsvc,0.7,40,0.9825,0.9785714285714285,0.9916666666666667,0.9963636363636363,0.9873873873873874,0.9987797619047619,0.9994959083057235,119,1,6,274
qsvc,0.7,41,0.99,0.9928571428571429,0.9833333333333333,0.9928571428571429,0.9928571428571429,0.9996428571428572,0.9998503140950137,118,2,2,278
qsvc,0.7,42,0.995,0.9964285714285714,0.9916666666666667,0.9964285714285714,0.9964285714285714,0.9999107142857144,0.9999621403331651,119,1,1,279
qsvc,0.7,43,0.9875,0.9857142857142858,0.9916666666666667,0.9963898916967509,0.9910233393177738,0.9998511904761905,0.9999362679326934,119,1,4,276
qsvc,0.7,44,0.96,0.975,0.925,0.9680851063829787,0.9715302491103203,0.9969642857142856,0.9987519413496388,111,9,7,273
qsvc,0.7,45,0.98,0.9857142857142858,0.9666666666666667,0.9857142857142858,0.9857142857142858,0.9987202380952381,0.9994768905764906,116,4,4,276
qsvc,0.7,46,0.9825,0.9892857142857143,0.9666666666666667,0.9857651245551602,0.9875222816399287,0.9994642857142857,0.9997724731565045,116,4,3,277
qsvc,0.7,47,0.985,0.9928571428571429,0.9666666666666667,0.9858156028368794,0.9893238434163701,0.9995238095238096,0.9997988332078642,116,4,2,278
qsvc,0.7,48,0.9775,0.9857142857142858,0.9583333333333334,0.9822064056939501,0.983957219251337,0.9982738095238095,0.9992767704623418,115,5,4,276
qsvc,0.7,49,0.9775,0.975,0.9833333333333333,0.9927272727272727,0.9837837837837838,0.9974404761904763,0.9989413955707479,118,2,7,273
qsvc,0.7,50,0.9825,0.975,1.0,1.0,0.9873417721518988,0.999375,0.9997343972911956,120,0,7,273
qsvc,0.7,51,0.975,0.9678571428571429,0.9916666666666667,0.9963235294117647,0.9818840579710145,0.9988095238095238,0.9994994751274214,119,1,9,271
qsvc,0.7,52,0.9875,0.9857142857142858,0.9916666666666667,0.9963898916967509,0.9910233393177738,0.9997619047619049,0.9998989405717378,119,1,4,276
qsvc,0.7,53,0.9925,0.9892857142857143,1.0,1.0,0.9946140035906643,0.9997619047619049,0.9998992186333548,120,0,3,277
qsvc,0.7,54,0.9925,0.9928571428571429,0.9916666666666667,0.996415770609319,0.9946332737030411,0.9997321428571428,0.9998860565835449,119,1,2,278
qsvc,0.7,55,0.9775,0.9821428571428571,0.9666666666666667,0.985663082437276,0.9838998211091234,0.9989583333333333,0.9995583842577587,116,4,5,275
qsvc,0.7,56,0.975,0.975,0.975,0.9891304347826086,0.9820143884892086,0.999077380952381,0.9996054421950336,117,3,7,273
qsvc,0.7,57,0.98,0.975,0.9916666666666667,0.9963503649635036,0.9855595667870036,0.9988095238095238,0.9994975527581903,119,1,7,273
qsvc,0.7,58,0.9875,0.9892857142857143,0.9833333333333333,0.992831541218638,0.9910554561717353,0.9997023809523808,0.9998737084292733,118,2,3,277
qsvc,0.7,59,0.9875,0.9857142857142858,0.9916666666666667,0.9963898916967509,0.9910233393177738,0.9987202380952381,0.9994733576451592,119,1,4,276
qsvc,0.7,60,0.9775,0.9821428571428571,0.9666666666666667,0.985663082437276,0.9838998211091234,0.9988392857142857,0.9995054393010634,116,4,5,275
qsvc,0.7,61,0.985,0.9857142857142858,0.9833333333333333,0.9928057553956835,0.989247311827957,0.9994345238095239,0.9997618966909201,118,2,4,276
qsvc,0.7,62,0.9875,0.9928571428571429,0.975,0.9893238434163701,0.9910873440285205,0.9994345238095238,0.9997620441711148,117,3,2,278
qsvc,0.7,63,0.9775,0.9785714285714285,0.975,0.9891696750902527,0.9838420107719928,0.9980357142857142,0.9991842336697724,117,3,6,274
qsvc,0.7,64,0.985,0.9964285714285714,0.9583333333333334,0.9823943661971831,0.9893617021276596,0.9996726190476191,0.9998619623615437,115,5,1,279
qsvc,0.7,65,0.9875,0.9928571428571429,0.975,0.9893238434163701,0.9910873440285205,0.9995238095238096,0.9997987751125635,117,3,2,278
qsvc,0.7,66,0.9825,0.9857142857142858,0.975,0.989247311827957,0.9874776386404294,0.9989285714285715,0.9995442710461476,117,3,4,276
qsvc,0.7,67,0.995,0.9928571428571429,1.0,1.0,0.996415770609319,0.9998511904761905,0.9999369430870939,120,0,2,278
qsvc,0.7,68,0.99,0.9892857142857143,0.9916666666666667,0.9964028776978417,0.992831541218638,0.9997916666666667,0.99991134559294,119,1,3,277
qsvc,0.7,69,0.9825,0.9892857142857143,0.9666666666666667,0.9857651245551602,0.9875222816399287,0.9994642857142858,0.9997724731565045,116,4,3,277
qsvc,0.7,70,0.97,0.9607142857142857,0.9916666666666667,0.9962962962962963,0.9781818181818182,0.9989285714285714,0.9995333213768949,119,1,11,269
qsvc,0.7,71,0.985,0.9857142857142858,0.9833333333333333,0.9928057553956835,0.989247311827957,0.9991666666666666,0.9996535317351547,118,2,4,276
qsvc,0.7,72,0.985,0.9821428571428571,0.9916666666666667,0.9963768115942029,0.9892086330935251,0.9989583333333334,0.9995639259866237,119,1,5,275
qsvc,0.7,73,0.975,0.9714285714285714,0.9833333333333333,0.9927007299270073,0.9819494584837545,0.997827380952381,0.9990853764415152,118,2,8,272
qsvc,0.7,74,0.99,1.0,0.9666666666666667,0.9859154929577465,0.9929078014184397,0.9998214285714286,0.9999242787686975,116,4,0,280
qsvc,0.7,75,0.985,0.9821428571428571,0.9916666666666667,0.9963768115942029,0.9892086330935251,0.9994642857142857,0.9997725121642831,119,1,5,275
qsvc,0.7,76,0.9875,0.9857142857142858,0.9916666666666667,0.9963898916967509,0.9910233393177738,0.9994345238095238,0.9997632676762434,119,1,4,276
qsvc,0.7,77,0.9875,0.9928571428571429,0.975,0.9893238434163701,0.9910873440285205,0.9980059523809524,0.9991910299756571,117,3,2,278
qsvc,0.7,78,0.99,0.9892857142857143,0.9916666666666667,0.9964028776978417,0.992831541218638,0.9992261904761904,0.9996769317613031,119,1,3,277
qsvc,0.7,79,0.99,0.9928571428571429,0.9833333333333333,0.9928571428571429,0.9928571428571429,0.9996428571428572,0.9998497265457391,118,2,2,278
qsvc,0.7,80,0.9925,0.9964285714285714,0.9833333333333333,0.9928825622775801,0.9946524064171123,0.9995535714285714,0.9998073633695574,118,2,1,279
qsvc,0.7,81,0.975,0.9785714285714285,0.9666666666666667,0.9856115107913669,0.982078853046595,0.9985714285714287,0.9993966607657885,116,4,6,274
qsvc,0.7,82,0.9875,0.9857142857142858,0.9916666666666667,0.9963898916967509,0.9910233393177738,0.9990773809523809,0.9996182443472796,119,1,4,276
qsvc,0.7,83,0.99,0.9892857142857143,0.9916666666666667,0.9964028776978417,0.992831541218638,0.9994047619047619,0.9997471841000967,119,1,3,277
qsvc,0.7,84,0.98,0.9821428571428571,0.975,0.9892086330935251,0.985663082437276,0.9984821428571429,0.9993747247347384,117,3,5,275
qsvc,0.7,85,0.985,0.9892857142857143,0.975,0.9892857142857143,0.9892857142857143,0.9991964285714285,0.9996581135711106,117,3,3,277
qsvc,0.7,86,0.9775,0.9785714285714285,0.975,0.9891696750902527,0.9838420107719928,0.9985714285714286,0.9994018307693047,117,3,6,274
qsvc,0.7,87,0.9925,0.9928571428571429,0.9916666666666667,0.996415770609319,0.9946332737030411,0.9995535714285715,0.9998135910711033,119,1,2,278
qsvc,0.7,88,0.99,0.9928571428571429,0.9833333333333333,0.9928571428571429,0.9928571428571429,0.9997619047619049,0.9998985447736876,118,2,2,278
qsvc,0.7,89,0.9725,0.975,0.9666666666666667,0.9855595667870036,0.9802513464991023,0.9985714285714286,0.9993977766808906,116,4,7,273
qsvc,0.7,90,0.985,0.9928571428571429,0.9666666666666667,0.9858156028368794,0.9893238434163701,0.9992261904761904,0.9996718590630541,116,4,2,278
qsvc,0.7,91,0.9825,0.9857142857142858,0.975,0.989247311827957,0.9874776386404294,0.9982738095238095,0.9992817969665442,117,3,4,276
qsvc,0.7,92,0.9825,0.9857142857142858,0.975,0.989247311827957,0.9874776386404294,0.9988690476190475,0.9995209402893115,117,3,4,276
qsvc,0.7,93,0.9775,0.9821428571428571,0.9666666666666667,0.985663082437276,0.9838998211091234,0.9987202380952381,0.9994679343160784,116,4,5,275
qsvc,0.7,94,0.9825,0.9821428571428571,0.9833333333333333,0.9927797833935018,0.9874326750448833,0.9988690476190477,0.999531493330251,118,2,5,275
qsvc,0.7,95,0.9825,0.9785714285714285,0.9916666666666667,0.9963636363636363,0.9873873873873874,0.9977678571428571,0.999092459950542,119,1,6,274
qsvc,0.7,96,0.99,0.9964285714285714,0.975,0.9893617021276596,0.9928825622775801,0.999702380952381,0.9998728960988057,117,3,1,279
qsvc,0.7,97,0.9925,1.0,0.975,0.9893992932862191,0.9946714031971581,0.9997023809523811,0.9998730345696059,117,3,0,280
qsvc,0.7,98,0.985,0.9928571428571429,0.9666666666666667,0.9858156028368794,0.9893238434163701,0.9996428571428573,0.9998489558907329,116,4,2,278
qsvc,0.7,99,0.9825,0.9785714285714285,0.9916666666666667,0.9963636363636363,0.9873873873873874,0.9989583333333333,0.9995640313222571,119,1,6,274
